title;price;old_price;link;img
U.S. POLO ASSN. - Relaxed Joggers Knit Denim in Davenport Wash. Color Davenport Wash.;$35.00;$50.00;https://www.6pm.com/p/u-s-polo-assn-relaxed-joggers-knit-denim-in-davenport-wash-davenport-wash/product/9791306/color/1017663;https://m.media-amazon.com/images/I/81gOboY0BzL._AC_SR255,340_.jpg
London Times - V-Neck Sleeveless Empire Flare Midi Dress. Color Green.;$86.76;$118.00;https://www.6pm.com/p/london-times-v-neck-sleeveless-empire-flare-midi-dress-green/product/9722500/color/396;https://m.media-amazon.com/images/I/71bBnuCZ22L._AC_SR255,340_.jpg
Tommy Hilfiger - Stripe Wrap Dress. Color Amsterdam Blue.;$71.70;$119.50;https://www.6pm.com/p/tommy-hilfiger-stripe-wrap-dress-amsterdam-blue/product/9691581/color/976675;https://m.media-amazon.com/images/I/81hrcSQKauL._AC_SR255,340_.jpg
Juicy Couture Sport - Wildcat Leggings. Color Juicy Black.;$24.75;$45.00;https://www.6pm.com/p/juicy-couture-sport-wildcat-leggings-juicy-black/product/9565101/color/917536;https://m.media-amazon.com/images/I/71Nbq5-+ncL._AC_SR255,340_.jpg
U.S. POLO ASSN. - Neon Logos Short Sleeve Polo Shirt. Color Lemon Tonic.;$20.90;$38.00;https://www.6pm.com/p/u-s-polo-assn-neon-logos-short-sleeve-polo-shirt-lemon-tonic/product/8688961/color/470828;https://m.media-amazon.com/images/I/71MVTeDlgoL._AC_SR255,340_.jpg
Tommy Hilfiger - Ruffle Sleeve Popover. Color Bright White.;$38.23;$69.50;https://www.6pm.com/p/tommy-hilfiger-ruffle-sleeve-popover-bright-white/product/9691623/color/43247;https://m.media-amazon.com/images/I/71QcSILVR-L._AC_SR255,340_.jpg
Columbia - Plus Size Glacial™ IV 1/2 Zip. Color Icy Morn.;$34.99;$50.00;https://www.6pm.com/p/columbia-plus-size-glacial-iv-1-2-zip-icy-morn/product/9613328/color/257725;https://m.media-amazon.com/images/I/71B0RkESocL._AC_SR255,340_.jpg
Tommy Jeans - Fuse Logo Bandeau. Color Mellow Yellow.;$15.85;$39.00;https://www.6pm.com/p/tommy-jeans-fuse-logo-bandeau-mellow-yellow/product/9686387/color/134620;https://m.media-amazon.com/images/I/71UxdxwFvJL._AC_SR255,340_.jpg
Tommy Hilfiger - Floral Ruffle Shorts. Color Oasis Combo.;$21.63;$59.50;https://www.6pm.com/p/tommy-hilfiger-floral-ruffle-shorts-oasis-combo/product/9691565/color/976673;https://m.media-amazon.com/images/I/715bSQY7N+L._AC_SR255,340_.jpg
Tommy Hilfiger - Floral Ruffle Shorts. Color Rosette Multi.;$21.63;$59.50;https://www.6pm.com/p/tommy-hilfiger-floral-ruffle-shorts-rosette-multi/product/9691565/color/906910;https://m.media-amazon.com/images/I/71Q8jIZa2hL._AC_SR255,340_.jpg
London Times - Scoop Neck Tie Waist Shirttail Stripe Dress. Color Black.;$41.30;$118.00;https://www.6pm.com/p/london-times-scoop-neck-tie-waist-shirttail-stripe-dress-black/product/9722498/color/3;https://m.media-amazon.com/images/I/71A0MR1VZlL._AC_SR255,340_.jpg
